label,text
1,jum at mustajab berdo a yaa allah hamba berani
1,ken ya allah
-1,sa pr lupa ngerjain hukum yg gimana layan hati gigitkeset botsesat
1,hahahahahahah umpan dgn bakso cheese hahaha inshaallah jd gtau
0,penasaran kisah
0,mutualan yuk ikonic jg btw rt aja ya fllbck tpi hehe ab
0,kadang nang yen ora mbok chatt pas turuh
0,rumah prefer duduk cari yg cangkung habit
-1,bodola emma nak murung harini
1,wkwk kepo and i knew her since long
0,beli baju paket tsel promo yaallah coba
1,rlt mall nemu ginian ngakak bgt
0,gasopan nder leceh makhluk laut nih
0,dil ganti warna rambut iya milea suka nggakejak suka pink dil hmmmejak tau bah
-1,cerita sentuh bunuh teman facebook buka kisahnyaemoga
0,suami nasihat forward gambar ni isteri forward
0,ooooo real ni haha takyah pura pura gelak
0,tg hore
0,giveaway pulsa tweet pulsa k orang lusa umumin gt lt flop delete
-1,dimensi ruang na
0,maksud tuh dosen ngeganti jam kosong jam pagi masuk pagi
0,pdhl wkwkwk mah dikit kak punyany
1,rlt alas cinta twitter cr sharpanocopath
1,cuba utk awkward dgn kau terima kasih sbb kau bantu
1,bahagia habis bahagia sedia berbag
1,maaf lapang dada suka allah ampun allah ma
0,melayu bodoh eh sial la melayu ni ni melayu tp sgt asyik kene pijak je kene kanialan bangsat
0,halo tari selamat ulang tanggal cie bareng hanemoga pribadi
0,mfs folowan rt ja ntar folow follback tpi
1,ksatria patriot ayom yg lemah bukti tau yg tulis buku bangga anak pki o
-1,ambyar kthku astaga
0,kak tidur jam sehat ya
0,ye wehh takde mood li jumpa lepastu benda fikir penat hm nasib ade shuben faham
1,suka tobeli
-1,ni mesti jenis layan ni dah layan lelaki ni lepas tu layan lelaki pulak lepas tu play victim in relationshi
0,achie yg aunya doang serah serah lang mas
-1,tunggu sakit sayang harap tu nak luah faham
-1,sungguh nak jaga je henti pura jaga paksa kau kau perl
1,suka kanuka dongg
0,himalaya nih gitu hidung aja sih
1,terkadang sadar tuhan orang orang butuh
-1,gak takut kepedesan nanyanya trus toxic ntar nitip aja dah
-1,dah malas nak kecik hati benda remeh temeh ni
0,pilih minjin annyeongz nih yena yuri aja deh yurinya gencar dikerdusin yujin
1,suka org yg syg cari letak sbg priority diauka duka susah senang cari p
1,allah nikmat potong roti syukur rana allah ora
0,hahahaha iya parut parutin kelapa meres santen
0,pikir diperdebatkanekarang pikir gak diperde
-1,tf charlie dah gigit mata salah gue sih
0,dgr org hr company dok bincang pasal kpop wei dyeorg mention jek nama bts join
0,skrg avail bekas ya nodp u b rate and rules wa
1,gak bosan nunggu
0,
0,cuti bos mintak important dokumen yg korang bawak finalise at the same time korang t
-1,duh maaf on
0,kannnnn kadang creative lukis just note sikit sikit je haha
0,menang fansign svt besok giveaway carat tunggu yaa
-1,jenis reply chat orang cepat nak mampus orang tu lepas jam reply and terima de
1,alhamdulillah sampe rumah nih ngantuk banget sampe susah melek neng
0,kunjung kyunghee university dosen tau nuest btw dosen udah ahjumma eo fansnya nuest
-1,hati kecewa sedih sorang je orang
0,away ugd gitu barang harga milik habis habis pss mem
-1,ken nang liat
0,rlt suka jb yuk followan butuh temen ngobrol ga cuman butuh followers rt aja yaaa
0,pulau jayakypiea iri jaya
1,sarah gtayang hahahah tersasul panggil sayang hahahahah lawak abang ipar ni
0,good aftieee montok
1,pikir hidup yg tinggal percaya yg tunggu
1,maafin suka ngetawain
0,ya nona ambil troli dorong troli masak
-1,kurus kering ni makan struggle gila nak berat badan t
1,nak tidur still fikirkan orang sayang okay tu tidur lena ka
1,kak rehan yg sabar ya
0,halo kak akreditasi ban pt simak alur akreditasi taut
-1,gak suka bohongin kaya gin gak ya udah biar cowok aja yankk
-1,weh malu kt rnr gambang salah masuk kereta tu bini orang gendong anak
0,anati cikgu hutang rm lupa bayar cikgu hutang emas bayar hutang budi bawa mati
-1,emoh megang kelas
-1,tunggu diam krn berani bicara takut bicara
1,orang ganteng wangi murah senyum asik lemah lembut ngetik aq bhay mz
0,ih da
0,btw kaget bp konser besok nov i mean lagu maybe kambek lag
-1,senarnye takut pegi sorg jerr huhu
1,ngefans wkwkwk
1,bro followan yuk ama ava ku sungwoon auto follback ya hehe
0,walaikumsalam cuba teknik camane pon kalah perempua
-1,dorang dah freeze ah malas dah parents
0,her lho miss kevin keven rebut gimbot ya wis beli ae nunjuk the twins yg asik main ipad masin
0,bibir merah rona goda iman si adikkecil
0,selamat siang udah alai wkwkwkw
0,izin istirahat duluan ya besok bangun pagi terimakasih moga
1,
0,ayooo daniel woojin
0,anak kampung
-1,takde gf takpe imaginary gf also can lepastu gila sekian
-1,kalo suka bilang aja biar jauhin
0,soon or later sorang pelik
0,bro followan yuk ama ava ku sungwoon auto follback ya hehe
0,klo bs ngikutin syarat hehe
0,ken laptop
1,santai ae lak
-1,maafin jd yg sempurna
-1,gue mikirnya gapapa jelek item dekil buluk gede cakep sampe
-1,kenal nya tertawa menang
0,ciri nyeleneh orang ber iq kamualahatunya gayajitu
-1,sibuk doang engga gabut solo
-1,engkau rokok hembus kat public batuk pastu cakap respect kau as amoker cakap acah batuk nmpk la mcm
1,nali kunci capai sempurna laku
-1,sedih tengok lelaki kena curang haih
-1,tatap diam harap diam perhati diam gak berani bilang hehehe
0,private yg tau yg menang
-1,orang orang kisah cinta kayak novel cuman kek buku tulis sidu kosong tulis practice mak
1,lol
1,sedap makan bende rebus ikan nasi putihh penuh sabar tgk mak abh makan sambal sotong
-1,sungguh nak jaga je henti pura jaga paksa kau kau perl
0,cepat lambat pepatah
1,aman kau ckp apply kerja kat jobstreet apply kejap aje syukur siak terima kasih lin
1,pikir cinta yg harga hidup itsukipas pa
0,kemaren rabu pas pulang
0,jumpa ic ni highway time bantu orang malang tlg cari owner ni jumpa kt kl er rescue t
1,peduli hilang hidup syukur tuhan hilang
-1,ya aja bilang gamau gausah hargain orang peduli k
0,sempena jumaat ni nak mintak sikit sumbang korang kemboja wang sumbang l
0,ragut samun office pagi around am agut zr warna biru try kejar agut bawa
1,sayang kalo cari tajir ganteng mundur kalo cari obat ala tiongkok akupuntur
0,tengok member pergi habis duit orang ilmu makan ringgit sikit
0,lepas tengok movie onetwojaga pulak time intern kerja contractor quantityurvey juruuk
0,time zakuan outstation internet habis
-1,yg susah nmpk skrang ni kau ea
-1,jijikkk jijiiikkk
1,kakak always wey yo
0,giveawayas rt aja follow kalo kalo nga yauda rep aja bete hehe biar mentionan hwuwuwhwu gud
0,cari cari tas kualitas pusattaslokalid sedia ratus tas lokal cocokbuat aktivitas
1,pasang cari usaha lengkap
1,done yaa moment bikin jatuh cinta samaeventeen kali sikap keluarga
0,power photographer tu
0,gada embel embel yg tusuk mata ko mba pake nama lengkap gada unsur
0,faaakada dg changbin bom liat tl ngomongin changbinmua
1,thank you pulsa udah masuk ya mah niat komen aja eh kasih pulsa wkwke
1,sadar sekian lamaemoga kelak dapet dospem yg hati
0,pelik nie gambar pulak sbb mse msuk kucing tu nampak mcm xde org babi ekor ni
-1,rindu utuh
0,jarang banget eyon ken coba seirock ya huhu orz
0,untung still show off perangai bdk ii if one day kau xnmpk tu dri means u re not important fr me
0,update monsta x s encore goods nct pc holo sharing ya maaf banget nunggunya
-1,juang utk yg jgn kau tangis hilang utk
1,giveaway nihhhh karma udh lakuin dgn bagiin parfum yg lg hits
-1,mangai mahal bayar ni
0,ngirim dm yg kirim yg
0,jowo prinsip gak ngerusak pager ayu gak ngerusak poros ijoakno om tekan ment
-1,rindu malas malas
0,kenan dgn concept design ikea ni isteri tiru ni je la ek payah pening https
-1,kau scam sia suruh ajak pubg malam
-1,acah acah happy je kawan life sunyi sepi tinggal cengkerik je bunyi
0,hare retweet repost informasi kuis akun sosial media tag mention orang teman
0,halo teman idam quizidaman turbo hadir niih kali turbo ajak tebak unggul
-1,iphone mahal market price and purchasing power negara ringgit malaysia rendah
1,sedap ni sate
0,pagi semuaaa kuliah siang tp ngumpul jam set skrg selesai skrg beli bubur ayam tr
1,lee jonguk anggap ljs teman canggung rindu
-1,petang dok lepak pantai lepas tu peras awek dok tonggeng o decide utk depa a
0,ugha
1,tau
0,kering pake lipstick
0,sambung study degree dah kena kerja ja no more study for me
0,hai bantu valid resi kirim mohon sedia menung
1,doa rezeki putus inna haa zaa larizquna maa lahu min na fadesungguhnya pember
-1,rana letak bawa anarkis meja duduk sofa lirik kiri ka
-1,kalo daerah ya coba ngehargain sembar
-1,sangka ramai doa diam
0,ustazah cakap cuba hidup gadjet kejut betapa yg i agre
-1,upaya degradasi islam kuat yangemua mulut kasih klu nya aja minoritas
1,amiiiiin goodluck
1,setan ish ni ahahahahahahah syaza en alamak kau kang
0,first giveaway nature republic aloe vera orang menang pulsa k orang menang amp like twee
1,masuk grup yg barusan share ya ntar langsung goyang aja shopeenya
-1,bodo hibur bodo member ceni
1,kejar mimpi henti sblm temu laut jalan qs al kahfi
0,pon makan la seal asyik an je grrrrrrr
0,ign nya apaaa udah on wkwk
1,nampak sedap do leleh patut je zzz
0,sembang budak legend kau ajar kat main ml boi
0,ya orang tua orang tua yg temuin supir dll
0,cg intai kertas exam kau
1,
1,tanyain keuamiku ya kabarin wkw
0,asam lambung kaya sempet gitu makan muntah nyoba minum acitral abis
-1,dijadiin bumbu dapur
-1,kalo ga ndak nyadar kalo manfaat batas ndak enak an nglunjak begit
-1,harap makan janji manis org dah lepas ni
-1,lucu do kak cafe dik mearawak kak k cafe org me kuching kak k cafe ohhh org bandar
0,onnnnn jap eva balek
0,gantung sih gimana cowok hehe no rambut cepet kusut
-1,misi letak jawat menteri mp this is exactly the problem you re supposed to serve all mala
-1,nggak kangen
1,semak life mende hahahahaha
1,sekaliemua kabul dikabulk
1,budak usm lantan panggil akak gaya senior lewlwlwls
-1,bodo la mmg kumpul denda gila sem ni sah kmjp daftar kad matrik hilang dah nk
0,jumat berkah nihebaya muda weekend kali yuk santai ditemenin lagu favorit
-1,anggap rp bikin neng bahagia rl dunia gabisa tinggal aja gaada abadi
0,ye doh pergi raya makan mak bising appreciate effort orang no
0,bjbms layan perban transaksi perban melaluims ponselmu ka
1,capai sederhana hidup instastory ku
-1,adik makan marugamen udon mager af gojek mahal af yaudah berat hati kosan sad
0,met siang tante nih no wa
0,iya jungwoo hyuuung bilang johnny hyung d
-1,convo petrus cewe cewe mundur
0,askmf iphone s
0,adik darjah tetiba masuk bilik pastu pantun bread is rotihadow is bayangebelum akak mati better
1,moga allah salin normal selamat kali
-1,kau abai tu ok kau put so much effort ok but kau layan orang
0,rezeki yg xde salah jugak so yeah i eat milo in je la makan
1,malu kaya bangga in
1,tls followan ama yukk rep rt temenan
-1,diam makna akur diam tunggu
1,mimpiin
1,lucu do kak cafe dik mearawak kak k cafe org me kuching kak k cafe ohhh org bandar
0,tunggu oke
-1,bodola emma nak murung harini
0,ayah tinggal abang meinggal lepas tinggal la emak amp abg sorang je terd
0,pake sebenernya pake ngga sih
1,iya huhu sayang mutual
0,ragut samun office pagi around am agut zr warna biru try kejar agut bawa
-1,hancur habis hati
0,main winning eleven
0,statistik sexual harassment yg laku dkt malaysia ni perempuan yg patut dok rumah lel
1,hahahahahahaahahaha kot nk amik
0,diem
1,allah nikmat potong roti syukur rana allah ora
-1,gamau watch drama nya gitu
0,jenis cepat marah cepat sejuk marah tu punebab serba salah even sal
-1,sorry wehebabusahkan kau suka kawan cakap ni kau kawan tolong kau tu dah tan
-1,kau dah tgk episode stress sbb diorg asyik yg hasil gambar model tu cantik p
0,pilih pilih nu muhammadiyah hehe no comment
-1,kentang non kyut yg mendem aja deket takut ndak not
0,ga lupa kalo beb
-1,gin aja percaya mitos terima um helow mah pu
-1,admin tau kalo hoseok nyetir tetephock kalo hoseok nyetir mpn btsarmy https
-1,hidup ni idioms jenis hidup laut pulak tu
1,main pake tetep nyaman ps pro k doang bang utama p
0,fm followan yu rt aja ya jfb mo mt yo
-1,iyain aja kasi cantik
0,kurus ja hanbin ni tengok
1,lambat nak cuba hisap rekorder
1,kakak caro plis menang ya biar weekend ku warna ngeliat tipi hehehe
0,mfs temenan rt ja ntar folow tpi jfb
1,gantung alat alat ku kerja usaha doraemon
-1,ajarin bahagia
1,hahahaha hey lalalaa
0,tau asus jg nanya suara speaker km ga
0,pah butang baju melayu pah
-1,nilah utama taknak ni
0,taktahu betapa laju nak cari nombor perdana calculator
-1,bodoh asheeq ali ni ukm kena saman duit nak bayar saman tu duit students nak mampus orang
0,jurus akuntansi nih
0,bende ni kucing yg tgh bunting dkat rumah
0,threesome lokal nih pilih gaes gayvid gvid lokalhangat
0,mak ckp abang anan gi laa kawen cepat dah x de kawan sbb kawan anan dah kawen kahwin
0,pagi kau bangun kerja lainimpan mimpi nik
1,kena bayar mcmni
-1,hmm taktahu la takut fobia tengok orang kena cakar muka kena isi takut kal
0,dah sokong ph sokong bn sokong pas dah perangai suka buruk sat
1,penginne kerjo ng tmpat dgn bismis
1,dosen bu lil nih yg bikin ken orang hukum
1,menang fansign svt besok giveaway carat tunggu yaa
0,askmf cowoku ganteng pakai bikini
-1,ketemu yg siapah
0,orang dm ni thanks
0,mb twitmu aja untung cakep yg rituit sekian
-1,dah cepat move on ni benda pergi mampus
0,some women are trash some harum bunga koda and some lengkap lelaki but it is all about t
0,menang undi nder kalo mending tanyain csnya kalo bom dihubungin
0,typo
0,skin type
-1,kentut kaki busuk mampus langsung
-1,alas cliche dengar mulut wanita dah sakit hati awak sanggup
1,suka suka klo lihat isi nya sange
1,pinjem catetannya pales wkwk
0,hee follbck en tahhh mellas lohh
-1,suami nasihat forward gambar ni isteri forward
0,dicritain guide anak cowo kencing sembarang pas pulang dri bal biji bengkak sebel
0,barusan liat tulis truk rela injek kopling shopping
-1,thn ken nikah umur sm orang gin gin gin thn blm yg nglamar thn si
0,sapot haaaa
0,michel gabriel libur kemaren gabriel gak hongkong bentar
-1,btw kemaren cuco abis jkt kehabisa tiket huhu
0,giveaway dlm rangka bday guanlin tmn monbebe amp nctzen
0,bawak buku waswas kobekfest
0,iyaaa beberes kamar trus bikin daftar musti dilakuin wkwk udah sampe rumah ya bek
1,tinggalin butuh orang
1,ngecat kamar warna tango bubble gum
0,bab haiwan ni sensitif salah kucing tu kau masuk dryer mati kau seksa bo
0,cg intai kertas exam kau
0,adoh nang kampus mlebu jam tp meh bal tanggung
0,koe do ndelok the nun cak nun
-1,selesai amanah ga percaya dapet amanah nurist
0,izin mengupload
1,ni jenis orang sayang bahagia lepastu bawa
1,ho oh wkwk lho tingkahnyaaaa heran wkwk lumayan nyes ilang dikit capek kelar kerja haha
-1,loner tengok benda ni
-1,harap kecoa loh eh kecewa maksud
0,mari hasil jebak greni peng pis kali gak mempan sirah dipecahno
0,bile kau member kau makan ape kelakar nie kau tengok perangai bunuh jela
-1,gantung orang karna bayang tinggal gelap
0,malam tido badan rehat nasib esok cuti keje nk tdo
1,pm tuju sibuk anwar ibrahim
-1,hati hancur lebur dek rana sikap anak anak kanto samun dobi layan l
1,syukur lupa tulisanirin jumatberkah
-1,kek ga level up ya album aja ga onok
0,enjoythebeat from izin wib indonesia banget with beater raisadinata harder
-1,hidup timpa kali kali uji salah takdir cuba check daya hidu
0,kak ari beli ntar kalo bagus bilang wkwkwk
1,emang suka maksa orang
0,knapa pipi hm kembungin pipi cubit aja ga yg liat
0,yee confirm yee yg dlm tu recording tu loya nk nyan
1,bebe rexha ni contoh perempuan yg chubby lawa body goals susah paysh diet sbb perempuan n
-1,barat sungai jembatan muter
-1,emg gimana cerita tp ga in
0,salah ga sadar sadar
-1,pasya claim tok makan still kurus keding babi juak eh lom post gamba ku gemok
0,insecure girls kulit licin licin muka kaca ni kaca retak je hsuwduhfjsnfbei i hate bre
1,ga mampir warung
-1,sumpah suka second choice best orang tunggu dah and still
-1,mas ganteng ngetik email imel mending aja jaman kompeni bantu voc dagang rempah rempah
0,pikir kau je haih
-1,family lakon acah suci smpai family suka sgt kat family tuhan je
0,alam pergi mahkamah syariah dengar nasihat tuan hakim rumah
-1,nder kmrn gt kelingking kaki tuh parah bgt sampe ngelupas darah pdhl gapernah gitu
1,ngakak wkwkwkw
1,lagu insomnia nya skz tittle track ya tagih lagu hehe
1,kagum thor anak tuhan idup serba sederhana tukul yah keta hrga juta
0,pastu jumpa thread ni pasal alaisyah brader tu pakai cuci je tp muka da flawless cuba la mem
1,dar je ni cantik tu letak nama yangchantik nak boost confident
0,abg sado ajak teman malam ni lunyai la
-1,nak beli sesuai ah suka kucing
0,giveaway top up dana tix id orang aja tweet undi tweetdr
1,semarang kota dgnnya temu tdk langsung temu
0,konser kisah klasikheila on hadir tani jumat malam kamuiapa ajak nostalgia
-1,kisah miskin
0,please yg sekolah nya sma rimba madya yg alamat tolong ya please banget
-1,gitu aq
-1,uhh favorit gue tuh suruh orang bahagia nglupain sedih ya
0,deva whisper lagu idol sblum exam nak jwb maths lost
-1,dah hancur percaya cuba bahagia orang keliling putus asa sahaja ya
0,biar english teruk nak koyak jap
0,tubuh sembunyi embun jendela kabut tetes gerimis tehpotji
1,idm chim gkpp duh maaf lena pesona mata sakit
1,mutualan yuk ikonic jg btw rt aja ya fllbck tpi hehe ab
0,sticker bookmark beli varian lucu lucuu
-1,haa dengkurrrr lembap nya sel sel otak ni hubung astaghfirullahalazim
-1,batas alam semesta bodoh manusia alam semesta
1,hahahahahah muka jambu
-1,sorry
-1,dah hancur percaya cuba bahagia orang keliling putus asa sahaja ya
0,petang dok lepak pantai lepas tu peras awek dok tonggeng o decide utk depa a
1,kenape bole mention ulat bulu ni hahaahhha
-1,nak pulang barang kau je tu susah gila nak balas ws perangai la
-1,pacar harga turun turunin tuh
-1,diam je kena label ni sombongebenarnya sombong just malu and at the same time jaga adab
1,alhamdulilah welcomeeeeeeeeeee ta ku haru tuuu
-1,gagal patah juang
-1,c sikit
0,api jom projek port utk dana
-1,bebas cibir jelek perintah nungging muntah gilir perintah hak rakyat untu
1,huehuehuee rusakin ahh
0,tim cari bohir
-1,ha ah mati squad kakakakaka lemah
-1,ya allah serba salah
0,hahahhahaa amin amin tp time tu da busy dkt hosp kerja je yg maju
0,someone tolong kutip larat dah nak simpan member bodo cmni
1,bikin instastory biar reply ngobrol hehe
1,pandang manusia allah percaya gitteww
-1,orang sabah kasitau pulau selamat biar dorang nak culik abu sayap
0,pasang bot ifttt gatau caranyaini deh pasangin gratis gak bayar t lelang acc
-1,smlm menang teruk rana mimpi yg kutuk hina keji khianat kejam direjam dlm
-1,pikir flirting salah flirting sumber
-1,faham la orang suka still nak tau pasal
0,na akuedang cinta by best part by on r kbfm
-1,aja la ew
-1,nak boyfriend nak straight as je weh me crushing on good grades is hurtful
1,seger bgt yus tongkrongin sampe makan siang hahaha
0,tindak arah flirting contoh liatin lawan jenis bilang kam
-1,ruang rusuk rapat alir darah pekat engkau rumah
-1,aaa bgt gaberenti ngomong ya seru huu kecuali gelut ya jd korban
0,following followers selisih php difollback ya gantipresiden pra
-1,kadang tampan cantik sosial media asli ketemu mengabaik
0,acececcece nak cover baki account nak kena followers nampak sikit
0,menu makan siang mimin nasi plus ayam penyet makan pedes pake sambel ijo m
0,cashier cust tengok je ambil duit tetiba thu nak ambik duit yg baki rm je punnn
0,yg mute ga baca kemaren
-1,masjid bahas bahaya narkoba tika langsung
-1,dosa seronok hujan lebat tengahari jumaat ni
-1,salah ngeklik mv ost days my prince yg dinyanyiin mbak gummy abis ga tahan yaa kalo udah nama gum
1,oke sok atuh laku kalo emang oke
-1,manada bohong emang aja yg tua
1,nyaman timbul simpatik dengar selamat hidup sentuh yg niat
-1,bodo harini lupa park kereta kat mrt pastu selamba je grab dah jalan jerit
-1,teruk ni kerja mcd kena reject
-1,diam je kena label ni sombongebenarnya sombong just malu and at the same time jaga adab
-1,lol kau nak respect kau make sure do the same
0,solusi gmn kyk gin recehkantwitter recehkantwiter gantipolapikir
0,la buah pinggang org better kot
0,nak uninstall app ni la app weh appreciate lak penat harga org org harga
0,eh sadar ya
-1,ya ampun ku harap ganti gantiii
1,kemarin ngirim thread aeribase terima kasih sender jd pikir orang orang m
0,jumpa life hack ganti minyak motor ni genius budak budak ni
0,kalo mamah iya like hehe uhm maybe hehehe
-1,
-1,pilih tarung fairy tail salah natsu dragneel fairytail
0,photobook k diskusi ayo dm aja
0,umobile certain kawasan laju nak mampus prefer umobile sbb unlimited data makan habis t
0,komunikasi pasang pasang nggak bantu
-1,gerak angin yg tiup d kampung hitem warnanyaaa
0,yg tuduh umat islam benci kalimat tauhid ulama indonesia lho ya
0,balada anak bahan obrol senior digituin ngga yaaa
-1,fakap nak pergi makan ramai nak happy tetibe badmood woiiii nak makan je woiii
1,okay yg ni nak gelak hahahahahaahhaa
0,hapus mentang mentang item tipe x
0,dieminar relationship blueprint pasang ajar kerja bangun sepakat kompromi hub
0,giveaway alert akueneng dr kemarin salah ga pulsa rb
0,tengok malay men mostly lepas kahwin boroi je pastu cah cah ciannn
1,allah ridhoi
-1,shalat jumat kali jelek ya
1,haha
-1,wow ni teruk ni sakit kacang lupa kulit haa gituu
-1,ga
0,giveaway rangka overall ku selamat kecewa giveaway pulsa k retweet aj
0,cucu cucu puji family cakap dosa dosa pastu cerita
-1,rlt lahkrg udh ginian ya allah ygelalu akuebut doa teman asik nonton oppa a
0,gadis yg berniqab alhamdulillah henti berselfie share gmbar
-1,kondisi dmn bnran lg galauin km trus km ngetweet galau org babi nama
0,on kena plan ni ni ambil kat uia kena kutip kat haa gitu
1,haha tnya kot la hampa mai jalan belah join bosan gak tkbalik haha
-1,mas malam jumat loh gak kesini
0,bilang passion cari sadar bidang fok
-1,fast lena do fast learner
1,hai kak paham kendala alami yailahkan informasi detail kendala terkaithop
1,adoi shaking gambar hahahaha
-1,kadang henti peduli benci sadar peduli katabijak
0,biarin pulang gih junedi
-1,ya tuhan moga manusia setia suka curang amin
-1,kmk amelia prob kau mmg takleh settle mcm bangsat
0,tp suka save nmor klo abis chatan takut nya gak susah nyari lg wkwk
-1,titik air mata bayang betapa terseksa kucing betina bunting tu mati lecur mesin dryer kedai dobi taman
0,dlu beli k
1,duh pingin seblak tanggung gegara noh pingin seblak ceker es buah ayam geprek hmm
1,tuh temen banget bakat dukung
1,makasih udah bikin ketawa kelas hehe
1,iya deh mommy sempurna
0,minn minnn minn kau mention
-1,jum at lupa
1,isu bg betik taman tu smpai skunk org hahahaha nasib fyp pakai betik x smpa
-1,tahap confident lvl tu en tahap nak tulis benda simple in english google translate nampak
0,dpt mmg bakar sial kote kau
1,cinta lipcream emina
0,bts sibuk nafkah keluarga kejar impi army sibuk nafkah orang je
-1,berani ga main twitter kangen kaksur
-1,ga ah ngebayangin aja baper
0,iya nih buru tungguin
0,nak date nak gambar nak jumpa nak cakap rindu nak puji nak ajak lunch nak wayang nak selfie nak nak kenal l
-1,dijelasin parfum kamar kos bau cewek banget nemu samping kasur ayok jelasin h
-1,koleksi wallpaperuperman yg nak meh ler
1,rlt mall nemu ginian ngakak bgt
0,
0,annyeong lohhhh yg kangen ga kaaaaan
0,korang kenal in real life mesti kau seronok kawan ok je lawak ya
-1,pamit tidur cek ig dm ijo ijonya ya
0,cari cable ni haa membe pakai cable kecik tu patah hanat
0,giveaway umur rules aja wish screenshoo
-1,ishhh sengaja nak pengaruh haihh tajuk lagu
0,daniell nderr
-1,cerita takut kucing mah tu biji tp kucing tu tetibe lompat manjat tu taman molek dengar jerit
-1,mintak maafebab dah penat nak jaga hati orang sikit jaga hati
1,yaah kirain kerja keluarga sampe yawdah moga mbak sehat
0,diem aja lt
-1,nggak kangen
-1,mak pesan salah rugi layan kat orang dah sakit hati
-1,sedih kadang kadang doa yg doa makbul hamba yg allah tau yg pe
0,nya genduuutt
0,ni makcik habis habis nak carik pasal la dosa kat kat
0,mlm jumat mas yg temenin retweet ya
0,yg air ketuban tu takut tgk
-1,hati main pikir hati susu real good dinyot nyot dikenyot
-1,la macamni kat asrama orang selit sampah makan kat celah katil r
0,spin off danumiyati pasang nak makan so kena one two jus
0,erm tautau je
0,cerita mcm ni tp sikit ex yg kenal family kenal dkt makcik p
-1,sori minat jual nyawa setan setan pegang tanduk
-1,enak banget yg tanggung tinggal aja
0,dah degree life ni nak first step tukar nickname ws kau takyah letak nama si mujahidah pinky
-1,kecewa jugak dah tidur reply whatsapp tengok ig pulak reply dm orang
1,enjoy your friday baby
0,idm army gabut ayo mutualan aja ya autofollback hehe
1,bighit cerdik ya army suguh run bts run bts hiatus comeback comeback kelar worldtour lg worl
-1,instagram facebok twitter cantik takde la cantik bagitahu akuekarangiapa je nak upl
0,em syak mimpi malam pergi konvo die dngn abg tu kot bawak mimpi s
-1,bodo harini lupa park kereta kat mrt pastu selamba je grab dah jalan jerit
0,korean honey butter fried chicken maaf gak pake foto huhuhu lupa foto pas makan
1,orang cerita bangga teman teman
-1,wehhhhh allahu sakitnyaaaaa
1,jugaetuju veronica my baby udah gitu interview asli super g
0,diabetes
0,ciri nyeleneh orang ber iq kamualahatunya gayajitu
-1,kecik kecik mak masuk fikir ni laaa
-1,sorry wehebabusahkan kau suka kawan cakap ni kau kawan tolong kau tu dah tan
1,cinta dar logika cinta jiwa indah semesta
0,haloo redil chu here tunggu ya mbak beli novel lengkap doloe
1,kereeen jokowilagi
0,bu ade tp yg jalan pagi kamar mandi bom berangkat sekolah malkatun leb
-1,klu mati anak mati syahid kau mati mati kau sbg cinta suami org penganggu hidup org
-1,turun ngambil kepleset tangga
0,lingsir yg sliweran msuk
1,ya ya ya
0,kesi tengok umobile users sabar takmau bukak cerita pasal telco dorang pandai korang ye
1,
0,okaaayyy danee lupa lunch ya
1,kat carut carut sieyy hahahahahahahhhahaha
0,adik darjah tetiba masuk bilik pastu pantun bread is rotihadow is bayangebelum akak mati better
0,bilang aamiin makasih kalo anti cantik club
0,sape rt lukis dp
0,kunjung kyunghee university dosen tau nuest btw dosen udah ahjumma eo fansnya nuest
-1,mama bbl siak member smpai yg tidur tk paham nya bahasa suspect topic boring
-1,kk cecil makan richeese level pedesnya saus keju gamau makan moga beli richeese ngajak
0,kalo toge ribu perak dapetnya segambreng tuh emak cebong ngutil kali sist belanja
-1,babang bikin gagal fokus ahhh link download blued apk android ios buka
0,gatau rumah stok beras jd gue pikir lu tinggal masak makan hshsh
1,sok hebat cinta bahasa indonesia
0,dah dah kau rt anat
0,bro followan yuk ama ava ku sungwoon auto follback ya hehe
0,ad bangladesh customerorg tu tengkuk kehel mc yg sorg tu putus jari sbb kaca jatuh
1,peduli hilang hidup syukur tuhan hilang
1,wkwk yo sok ngono btw
0,rangka ulang namjoon ga album ly tear yg gak ya rulesnya follow set
-1,halo bs dm ga jg maki kek kampang aja ni orang ajar udah laporin pih
-1,mung fikir weh jenis tu setan
1,chemotherapy gdp cycle day orang sibuk daftar sem sibuk daftar wad doa yg https
-1,gilak malam mimpiin super junior ngga mimpiin blackpink momoland aja sih
1,duduk die had duduk sane kene duduk sila budak sekolah je faham hahahah
0,minhyun nder
-1,sungguh nak jaga je henti pura jaga paksa kau kau perl
0,krt ikonic mutualan yuu yg ga mulfan hehe
-1,perempuan ni bangang
0,wiroableng film produser ga tayang indonesia negara
0,weh sumpah tkleh move on dengar suara housemate
1,temen ku pas sma ntar kuliah ambil sastra indonesia aja cocok loh
0,malam muncul kat media sosial member member ws dm balas jetory i
-1,ikan sapu sapu ikan mas cepu tindas
-1,cinta nkri cinta presiden nkri yg sah mamp
0,her miss taman safari yo pasuruan males nganterno andrew kesana kalo taman safari undang ru
0,hmmm dak salah iyo nian mutiara dre bokek gara oppa
-1,aja ma manba jd ya biar serah staff aja anak grup tuh yg hype bgt
0,register utk ni serius ni
-1,samaama udah jg bingung kalo liat sementionan teel
0,hihihihi look at the face lepas taknak kau bau ikan mandi namau nameow catsoftwit
